date	country	variant	sequences
2041-02-03	tropics	13	45
2041-02-03	tropics	17	1
2041-02-10	north	6	12
2041-02-10	north	13	73
2041-02-10	tropics	6	5
2041-02-10	tropics	13	34
2041-02-10	tropics	17	1
2041-02-17	north	6	9
2041-02-17	north	13	89
2041-02-17	south	13	1
2041-02-17	tropics	6	6
2041-02-17	tropics	13	42
2041-02-24	north	6	16
2041-02-24	north	13	113
2041-02-24	south	13	2
2041-02-24	tropics	6	5
2041-02-24	tropics	13	42
2041-03-03	north	6	13
2041-03-03	north	13	145
2041-03-03	south	6	1
2041-03-03	south	13	1
2041-03-03	tropics	6	7
2041-03-03	tropics	13	47
2041-03-10	north	6	16
2041-03-10	north	13	147
2041-03-10	tropics	6	4
2041-03-10	tropics	13	44
2041-03-17	north	6	18
2041-03-17	north	13	175
2041-03-17	south	13	1
2041-03-17	tropics	6	3
2041-03-17	tropics	13	48
2041-03-17	tropics	28	1
2041-03-24	north	6	10
2041-03-24	north	13	175
2041-03-24	south	6	1
2041-03-24	south	13	3
2041-03-24	tropics	6	2
2041-03-24	tropics	13	42
2041-03-31	north	6	13
2041-03-31	north	13	178
2041-03-31	south	13	1
2041-03-31	tropics	13	41
2041-04-07	north	6	13
2041-04-07	north	13	133
2041-04-07	north	17	1
2041-04-07	south	13	5
2041-04-07	tropics	6	5
2041-04-07	tropics	13	41
2041-04-14	north	6	12
2041-04-14	north	13	144
2041-04-14	south	6	2
2041-04-14	south	13	1
2041-04-14	tropics	6	2
2041-04-14	tropics	13	42
2041-04-21	north	6	3
2041-04-21	north	13	93
2041-04-21	south	13	6
2041-04-21	tropics	6	2
2041-04-21	tropics	13	37
2041-04-28	north	6	7
2041-04-28	north	13	70
2041-04-28	south	6	1
2041-04-28	south	13	4
2041-04-28	tropics	6	4
2041-04-28	tropics	13	38
2041-05-05	north	6	5
2041-05-05	north	10	1
2041-05-05	north	13	70
2041-05-05	south	6	2
2041-05-05	south	13	6
2041-05-05	tropics	6	3
2041-05-05	tropics	13	32
2041-05-12	north	6	1
2041-05-12	north	13	42
2041-05-12	south	13	5
2041-05-12	tropics	6	3
2041-05-12	tropics	13	25
2041-05-19	north	6	3
2041-05-19	north	13	44
2041-05-19	north	17	1
2041-05-19	south	13	6
2041-05-19	tropics	6	3
2041-05-19	tropics	13	29
2041-05-26	north	6	1
2041-05-26	north	13	36
2041-05-26	south	13	16
2041-05-26	tropics	6	3
2041-05-26	tropics	13	25
2041-06-02	north	13	25
2041-06-02	south	13	20
2041-06-02	tropics	6	3
2041-06-02	tropics	13	12
2041-06-09	north	13	20
2041-06-09	south	13	21
2041-06-09	tropics	13	24
2041-06-16	north	13	13
2041-06-16	south	6	1
2041-06-16	south	13	33
2041-06-16	tropics	13	22
2041-06-23	north	13	3
2041-06-23	south	13	39
2041-06-23	tropics	6	2
2041-06-23	tropics	13	23
2041-06-30	north	6	1
2041-06-30	north	13	11
2041-06-30	south	6	2
2041-06-30	south	13	60
2041-06-30	tropics	6	1
2041-06-30	tropics	13	19
2041-07-07	north	6	1
2041-07-07	north	13	2
2041-07-07	south	6	2
2041-07-07	south	13	86
2041-07-07	tropics	6	1
2041-07-07	tropics	13	23
2041-07-14	north	6	1
2041-07-14	north	13	1
2041-07-14	south	6	6
2041-07-14	south	13	104
2041-07-14	tropics	6	1
2041-07-14	tropics	13	13
2041-07-21	north	13	5
2041-07-21	south	6	9
2041-07-21	south	13	144
2041-07-21	tropics	6	3
2041-07-21	tropics	13	15
2041-07-28	south	6	15
2041-07-28	south	13	129
2041-07-28	tropics	6	1
2041-07-28	tropics	13	12
2041-08-04	south	6	7
2041-08-04	south	13	182
2041-08-04	tropics	13	15
2041-08-11	south	6	12
2041-08-11	south	13	187
2041-08-11	tropics	6	1
2041-08-11	tropics	13	10
2041-08-18	north	13	1
2041-08-18	south	6	13
2041-08-18	south	10	1
2041-08-18	south	13	182
2041-08-18	tropics	6	2
2041-08-18	tropics	13	13
2041-08-25	north	13	1
2041-08-25	south	6	15
2041-08-25	south	10	1
2041-08-25	south	13	229
2041-08-25	tropics	6	2
2041-08-25	tropics	13	14
2041-09-01	north	13	2
2041-09-01	south	6	8
2041-09-01	south	13	221
2041-09-01	tropics	13	7
2041-09-08	north	13	1
2041-09-08	south	6	11
2041-09-08	south	13	180
2041-09-08	tropics	6	2
2041-09-08	tropics	13	15
2041-09-15	north	13	2
2041-09-15	south	6	7
2041-09-15	south	13	163
2041-09-15	tropics	6	3
2041-09-15	tropics	13	8
2041-09-22	north	6	1
2041-09-22	north	13	1
2041-09-22	south	6	5
2041-09-22	south	13	156
2041-09-22	tropics	13	9
2041-09-29	south	6	8
2041-09-29	south	13	114
2041-09-29	tropics	13	5
